age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,blue-collar,married,unknown,2458,false,false,cellular,24,jul,172,3,-1,0,unknown,false
37,blue-collar,married,secondary,417,false,false,cellular,31,jul,1212,5,-1,0,unknown,false
59,blue-collar,married,primary,460,false,false,cellular,5,aug,224,1,-1,0,unknown,false
58,blue-collar,married,primary,47,false,false,cellular,6,aug,281,2,-1,0,unknown,false
52,blue-collar,married,secondary,331,false,false,cellular,8,aug,84,4,-1,0,unknown,false
50,blue-collar,married,secondary,235,false,false,cellular,11,aug,71,2,-1,0,unknown,false
48,blue-collar,married,primary,719,false,true,cellular,11,aug,418,5,-1,0,unknown,true
60,blue-collar,married,secondary,3122,false,false,telephone,18,aug,51,12,-1,0,unknown,false
58,blue-collar,married,primary,309,false,false,cellular,19,aug,156,2,-1,0,unknown,false
45,blue-collar,married,secondary,430,false,true,cellular,21,aug,140,2,-1,0,unknown,false
58,blue-collar,married,unknown,9,false,false,cellular,25,aug,50,23,-1,0,unknown,false
54,blue-collar,married,secondary,2255,false,false,cellular,25,aug,304,6,-1,0,unknown,false
48,blue-collar,married,primary,266,false,false,telephone,28,aug,58,5,-1,0,unknown,false
38,blue-collar,married,primary,10443,false,false,cellular,19,nov,370,1,-1,0,unknown,false
59,blue-collar,married,secondary,16869,false,false,cellular,19,nov,107,1,-1,0,unknown,false
35,blue-collar,married,secondary,667,false,false,cellular,20,nov,178,1,-1,0,unknown,false
32,blue-collar,married,secondary,5,false,false,cellular,20,nov,269,1,-1,0,unknown,false
55,blue-collar,married,secondary,93,false,true,cellular,28,jan,111,1,-1,0,unknown,false
52,blue-collar,married,primary,967,false,false,cellular,29,jan,153,2,-1,0,unknown,false
60,blue-collar,married,secondary,272,false,false,cellular,2,feb,421,1,-1,0,unknown,false
46,blue-collar,married,primary,977,false,true,telephone,2,feb,436,3,-1,0,unknown,true
53,blue-collar,married,primary,1311,false,false,telephone,14,apr,61,3,-1,0,unknown,false
38,entrepreneur,married,secondary,8,false,false,unknown,12,jun,339,3,-1,0,unknown,false
38,entrepreneur,married,secondary,197,false,false,unknown,17,jun,979,9,-1,0,unknown,false
36,entrepreneur,married,tertiary,84,false,true,cellular,15,jul,306,14,-1,0,unknown,false
46,entrepreneur,married,secondary,0,false,true,cellular,18,jul,115,1,-1,0,unknown,false
60,entrepreneur,married,primary,0,false,false,telephone,23,jul,40,1,-1,0,unknown,false
53,entrepreneur,married,unknown,28,false,false,cellular,31,jul,117,2,-1,0,unknown,false
44,entrepreneur,married,tertiary,-1,false,true,cellular,21,nov,63,2,-1,0,unknown,false
63,entrepreneur,married,primary,2287,false,false,telephone,1,sep,490,1,-1,0,unknown,false
32,self-employed,married,primary,-6,false,false,unknown,23,may,881,2,-1,0,unknown,false
38,self-employed,married,unknown,10855,false,false,unknown,5,jun,57,2,-1,0,unknown,false
56,self-employed,married,secondary,1113,false,false,unknown,12,jun,138,1,-1,0,unknown,false
33,self-employed,married,tertiary,6,false,false,unknown,16,jun,141,6,-1,0,unknown,false
56,self-employed,married,secondary,784,false,true,cellular,30,jul,149,2,-1,0,unknown,false
47,self-employed,married,secondary,231,false,false,cellular,8,aug,88,2,-1,0,unknown,false
31,self-employed,married,tertiary,1015,false,false,cellular,8,aug,112,2,-1,0,unknown,false
43,self-employed,married,primary,9304,false,false,cellular,8,aug,362,4,-1,0,unknown,false
44,self-employed,married,primary,614,false,false,cellular,12,aug,85,4,-1,0,unknown,false
48,self-employed,married,secondary,91,false,false,cellular,21,aug,136,8,-1,0,unknown,false
55,self-employed,married,secondary,198,false,false,cellular,25,aug,111,6,-1,0,unknown,false
35,self-employed,married,tertiary,1340,false,true,cellular,19,nov,169,1,-1,0,unknown,false
81,retired,married,primary,5220,false,false,telephone,13,nov,135,1,94,2,other,true
32,technician,married,secondary,106,false,false,cellular,9,feb,12,8,174,9,other,false
65,retired,married,primary,2173,false,false,cellular,15,jan,543,4,276,1,failure,false
64,retired,married,primary,2140,false,false,cellular,16,mar,881,3,155,2,failure,true
70,retired,married,tertiary,15834,false,false,cellular,5,apr,172,3,186,1,failure,false
62,unknown,married,secondary,367,false,false,telephone,7,sep,221,1,189,5,failure,false
56,services,married,secondary,1150,false,true,cellular,17,nov,107,1,117,3,failure,false
55,management,married,tertiary,10065,false,false,cellular,20,nov,197,5,177,3,failure,false
47,management,married,tertiary,1147,false,false,cellular,2,jun,654,1,95,1,failure,true
59,management,married,tertiary,2764,false,false,cellular,18,feb,459,1,56,3,failure,false
70,management,married,secondary,4,false,false,cellular,25,feb,511,5,125,4,failure,false
46,management,married,tertiary,7485,false,false,cellular,23,sep,145,1,779,2,failure,false
36,technician,married,tertiary,62,false,false,cellular,21,nov,50,2,121,2,failure,false
32,technician,married,tertiary,15,false,false,cellular,14,may,226,1,346,1,failure,false
54,unemployed,married,secondary,1561,false,false,cellular,25,may,352,3,186,2,failure,true
48,admin.,married,secondary,660,false,false,cellular,18,feb,318,1,561,2,success,true
62,admin.,married,secondary,4608,false,false,cellular,14,sep,706,1,186,1,success,false
62,retired,married,secondary,1495,false,false,cellular,13,oct,896,1,57,2,success,true
61,retired,married,secondary,938,false,false,cellular,15,jul,392,2,183,3,success,true
54,unknown,married,secondary,2206,false,false,cellular,11,feb,449,1,91,3,success,true
53,management,married,tertiary,1624,false,false,cellular,30,apr,284,3,84,3,success,true
44,management,married,tertiary,423,false,false,cellular,3,jun,136,6,83,5,success,false
57,management,married,tertiary,256,false,false,cellular,5,jun,304,2,91,1,success,true
47,management,married,tertiary,3663,false,false,cellular,29,oct,424,2,213,3,success,true
47,technician,married,secondary,293,false,false,cellular,1,jun,251,1,90,1,success,true
38,technician,married,secondary,318,false,false,cellular,5,aug,274,1,182,6,success,true
35,unemployed,married,secondary,978,false,false,cellular,29,jun,660,2,182,6,success,true
37,admin.,married,secondary,-356,false,true,unknown,9,may,49,1,-1,0,unknown,false
49,admin.,married,secondary,1632,false,false,unknown,6,jun,47,1,-1,0,unknown,false
52,admin.,married,secondary,422,false,false,unknown,19,jun,559,1,-1,0,unknown,false
56,admin.,married,secondary,5310,false,false,unknown,19,jun,74,1,-1,0,unknown,false
43,admin.,married,secondary,584,false,false,unknown,20,jun,27,1,-1,0,unknown,false
57,admin.,married,secondary,2137,false,false,telephone,8,jul,132,7,-1,0,unknown,false
39,admin.,married,secondary,394,false,false,cellular,29,jul,551,2,-1,0,unknown,false
59,admin.,married,secondary,2145,false,false,telephone,17,nov,273,2,-1,0,unknown,false
41,admin.,married,secondary,201,false,false,cellular,28,jan,114,1,-1,0,unknown,false
40,admin.,married,secondary,5,false,false,cellular,2,feb,174,1,-1,0,unknown,false
29,admin.,married,tertiary,238,false,false,cellular,26,feb,79,1,-1,0,unknown,false
31,admin.,married,secondary,223,false,false,cellular,6,may,297,1,-1,0,unknown,false
55,admin.,married,secondary,1662,false,false,cellular,4,jun,94,2,-1,0,unknown,true
30,admin.,married,secondary,124,false,false,telephone,16,jun,161,2,-1,0,unknown,false
60,admin.,married,unknown,478,false,false,cellular,11,sep,324,8,-1,0,unknown,false
52,admin.,married,secondary,118,false,false,cellular,25,sep,105,1,-1,0,unknown,false
44,retired,married,secondary,2692,false,false,unknown,12,jun,583,1,-1,0,unknown,false
57,retired,married,primary,903,false,false,unknown,16,jun,141,1,-1,0,unknown,false
57,retired,married,primary,7938,false,false,unknown,17,jun,133,1,-1,0,unknown,false
59,retired,married,primary,6955,false,true,unknown,20,jun,179,10,-1,0,unknown,false
47,retired,married,primary,-468,false,true,unknown,25,jun,268,1,-1,0,unknown,false
56,retired,married,tertiary,142,false,true,cellular,14,jul,329,5,-1,0,unknown,false
37,retired,married,secondary,-252,false,false,cellular,22,jul,438,3,-1,0,unknown,false
59,retired,married,unknown,613,false,false,cellular,19,aug,75,2,-1,0,unknown,false
58,retired,married,unknown,0,false,false,cellular,20,aug,46,5,-1,0,unknown,false
60,retired,married,secondary,30,false,false,cellular,22,aug,629,4,-1,0,unknown,false
60,retired,married,primary,155,false,false,cellular,25,aug,115,7,-1,0,unknown,false
57,retired,married,primary,75,false,false,cellular,28,aug,118,2,-1,0,unknown,false
53,retired,married,primary,1068,false,false,cellular,28,jan,200,1,-1,0,unknown,false
61,retired,married,secondary,243,false,false,cellular,20,apr,194,1,-1,0,unknown,true
58,retired,married,primary,928,false,false,cellular,26,may,304,1,-1,0,unknown,false
74,retired,married,unknown,7819,false,false,cellular,6,aug,165,3,-1,0,unknown,false
74,retired,married,tertiary,20422,false,false,cellular,12,aug,90,2,-1,0,unknown,false
67,retired,married,secondary,1146,false,false,cellular,13,aug,187,2,-1,0,unknown,false
71,retired,married,secondary,1651,false,false,cellular,13,aug,791,2,-1,0,unknown,false
82,retired,married,secondary,276,false,false,telephone,17,aug,199,1,-1,0,unknown,true
66,retired,married,secondary,0,false,false,cellular,8,oct,189,1,-1,0,unknown,false
81,retired,married,secondary,93,false,false,cellular,7,dec,164,1,-1,0,unknown,false
61,retired,married,primary,421,false,false,cellular,10,dec,112,2,-1,0,unknown,false
83,retired,married,tertiary,4761,false,false,telephone,8,mar,659,1,-1,0,unknown,true
37,student,married,unknown,0,false,false,unknown,18,jun,115,1,-1,0,unknown,false
40,student,married,secondary,260,false,false,unknown,20,jun,197,6,-1,0,unknown,false
58,unknown,married,tertiary,4150,false,false,unknown,6,jun,363,1,-1,0,unknown,false
54,unknown,married,unknown,390,false,false,cellular,20,aug,68,5,-1,0,unknown,false
32,services,married,secondary,-124,false,false,unknown,27,may,116,1,-1,0,unknown,false
38,services,married,secondary,503,false,false,unknown,20,jun,13,4,-1,0,unknown,false
27,services,married,secondary,221,false,true,cellular,7,jul,554,1,-1,0,unknown,false
28,services,married,secondary,376,false,true,telephone,29,jul,49,4,-1,0,unknown,false
40,services,married,unknown,0,false,false,cellular,31,jul,66,34,-1,0,unknown,false
58,services,married,secondary,627,false,false,cellular,13,aug,110,4,-1,0,unknown,false
54,services,married,secondary,3601,false,false,telephone,18,aug,238,3,-1,0,unknown,false
45,services,married,secondary,222,false,false,cellular,25,aug,119,11,-1,0,unknown,false
36,services,married,secondary,394,false,false,cellular,5,aug,324,1,-1,0,unknown,true
35,housemaid,married,secondary,14000,false,false,unknown,9,jun,121,2,-1,0,unknown,false
47,housemaid,married,secondary,1152,false,false,telephone,7,jul,260,13,-1,0,unknown,false
58,housemaid,married,tertiary,94,false,true,cellular,28,jul,207,7,-1,0,unknown,false
60,housemaid,married,unknown,15681,false,false,cellular,30,jul,140,3,-1,0,unknown,false
54,housemaid,married,secondary,991,false,false,telephone,31,jul,11,6,-1,0,unknown,false
47,housemaid,married,primary,32,false,false,cellular,5,aug,231,2,-1,0,unknown,false
39,housemaid,married,primary,13338,false,false,cellular,11,aug,103,4,-1,0,unknown,false
52,housemaid,married,unknown,544,false,false,cellular,12,aug,254,2,-1,0,unknown,false
50,management,married,tertiary,0,false,false,unknown,6,may,326,1,-1,0,unknown,false
58,management,married,tertiary,211,false,false,unknown,7,may,103,2,-1,0,unknown,false
32,management,married,tertiary,0,false,false,unknown,9,may,280,1,-1,0,unknown,false
41,management,married,secondary,6526,false,false,unknown,15,may,334,3,-1,0,unknown,false
29,management,married,tertiary,314,false,false,unknown,28,may,938,2,-1,0,unknown,true
50,management,married,tertiary,15442,false,false,unknown,5,jun,91,1,-1,0,unknown,false
38,management,married,tertiary,881,false,true,unknown,6,jun,79,2,-1,0,unknown,false
53,management,married,unknown,12001,false,false,unknown,6,jun,207,1,-1,0,unknown,false
45,management,married,primary,0,false,true,unknown,12,jun,54,1,-1,0,unknown,false
55,management,married,primary,1446,false,false,unknown,17,jun,135,1,-1,0,unknown,false
38,management,married,tertiary,6999,false,false,unknown,20,jun,11,2,-1,0,unknown,false
36,management,married,tertiary,128,false,false,cellular,8,jul,733,1,-1,0,unknown,false
41,management,married,tertiary,0,false,true,cellular,9,jul,55,1,-1,0,unknown,false
54,management,married,tertiary,0,false,false,cellular,16,jul,118,5,-1,0,unknown,false
34,management,married,secondary,29,false,true,cellular,17,jul,94,2,-1,0,unknown,false
57,management,married,tertiary,1741,false,false,cellular,24,jul,449,2,-1,0,unknown,false
39,management,married,tertiary,278,false,true,cellular,28,jul,60,3,-1,0,unknown,false
34,management,married,tertiary,436,false,true,cellular,28,jul,118,4,-1,0,unknown,false
58,management,married,tertiary,0,false,false,cellular,31,jul,85,4,-1,0,unknown,false
50,management,married,tertiary,724,false,false,cellular,4,aug,144,3,-1,0,unknown,false
36,management,married,tertiary,3794,false,false,cellular,4,aug,230,1,-1,0,unknown,false
38,management,married,tertiary,950,false,false,cellular,5,aug,210,2,-1,0,unknown,false
42,management,married,tertiary,60,false,false,cellular,6,aug,426,3,-1,0,unknown,false
43,management,married,tertiary,11754,false,false,cellular,7,aug,352,2,-1,0,unknown,false
37,management,married,tertiary,478,false,false,cellular,8,aug,95,2,-1,0,unknown,false
33,management,married,tertiary,571,false,false,cellular,8,aug,390,2,-1,0,unknown,false
37,management,married,tertiary,4044,false,false,cellular,12,aug,87,4,-1,0,unknown,false
51,management,married,unknown,712,false,false,cellular,13,aug,287,2,-1,0,unknown,false
30,management,married,tertiary,0,false,false,cellular,14,aug,95,2,-1,0,unknown,false
41,management,married,tertiary,30,false,false,cellular,19,aug,171,7,-1,0,unknown,false
35,management,married,tertiary,3168,false,false,cellular,22,aug,24,30,-1,0,unknown,false
43,management,married,secondary,17555,false,false,cellular,26,aug,14,14,-1,0,unknown,false
37,management,married,tertiary,725,false,false,cellular,26,aug,162,13,-1,0,unknown,false
30,management,married,tertiary,20,false,false,cellular,26,aug,272,10,-1,0,unknown,false
52,management,married,tertiary,163,false,false,cellular,28,aug,638,6,-1,0,unknown,false
31,management,married,tertiary,8312,false,false,cellular,29,aug,43,13,-1,0,unknown,false
43,management,married,tertiary,0,false,false,telephone,17,oct,147,1,-1,0,unknown,false
32,management,married,tertiary,9214,false,true,unknown,18,oct,71,1,-1,0,unknown,false
32,management,married,tertiary,2516,false,false,cellular,17,nov,595,1,-1,0,unknown,false
46,management,married,secondary,0,false,false,cellular,18,nov,1855,1,-1,0,unknown,true
54,management,married,secondary,0,false,false,cellular,19,nov,106,1,-1,0,unknown,false
34,management,married,tertiary,276,false,false,cellular,29,jan,216,1,-1,0,unknown,false
49,management,married,tertiary,87,false,false,cellular,29,jan,165,1,-1,0,unknown,false
45,management,married,unknown,169,false,false,cellular,5,feb,58,1,-1,0,unknown,false
39,management,married,tertiary,2976,false,false,cellular,5,feb,134,12,-1,0,unknown,false
33,management,married,tertiary,1778,false,false,cellular,12,feb,388,1,-1,0,unknown,true
49,management,married,tertiary,2881,false,false,cellular,2,mar,120,3,-1,0,unknown,true
63,management,married,unknown,2352,false,false,telephone,4,may,475,7,-1,0,unknown,true
50,management,married,tertiary,2635,false,false,cellular,26,may,303,2,-1,0,unknown,false
49,management,married,tertiary,561,false,false,cellular,15,jun,173,1,-1,0,unknown,true
37,management,married,tertiary,1315,false,false,cellular,30,jun,224,1,-1,0,unknown,true
61,management,married,tertiary,2931,false,false,cellular,6,oct,125,1,-1,0,unknown,false
30,management,married,tertiary,1077,false,false,cellular,9,dec,124,1,-1,0,unknown,false
35,management,married,tertiary,775,false,false,unknown,27,jul,9,1,-1,0,unknown,false
53,technician,married,secondary,-3,false,false,unknown,5,may,1666,1,-1,0,unknown,false
